일자,브랜드,유형,제목,언론사,링크,요약
2026-06-23,파스쿠찌,신제품 출시,"""더울수록 더 싸진다"" 배민, '날씨 연동' 아이스크림 할인 행사",newsis.com,https://www.newsis.com/view/NISX20260623_0003679395,"CU, GS25에서는 하겐다즈 등 인기 브랜드 아이스크림을 최대 50% 저렴하게 선보이며, 이디야커피·더벤티·텐퍼센트커피·파스쿠찌에서는 픽업 할인 쿠폰을 선착순 제공한다. 배민 관계자는 ""배달의민족만의..."
2026-06-23,파스쿠찌,신제품 출시,[유통딜리버리] 신세계百ㆍ롯데百ㆍ롯데마트ㆍCUㆍ무신사ㆍW컨셉ㆍ롯데...,dnews.co.kr,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202606230846079700336,"이디야커피ㆍ더벤티ㆍ텐퍼센트커피ㆍ파스쿠찌에서는 픽업 할인 쿠폰을 선착순 제공한다. ▲쿠팡, 인기 브랜드 과자 묶은 스낵박스 22종 출시 쿠팡이 농심, 오리온, 롯데웰푸드, 크라운제과, 해태제과, 빙그레 등 주요..."
2026-06-23,스타벅스,기타 이슈,"'현금 적자' 스페이스X, 회사채는 스타벅스급...'미래에 과도한 베팅' 우...",ppss.kr,https://www.ppss.kr/news/articleView.html?idxno=299651,"해당 등급은 스타벅스, 로우스 등 안정적인 수익을 내는 대형 소비재 기업들과 같은 수준이다. 머스크의 또 다른 회사인 테슬라의 Baa3보다도 두 단계 높다. S&P는 스페이스X에 무디스보다 한 단계 낮은 BBB를, 피치는..."
2026-06-23,스타벅스,기타 이슈,[이슈] 李지지율 집권 1년만에 '50%붕괴'·'데드크로스'…당·청 모두 경...,polinews.co.kr,https://www.polinews.co.kr/news/articleView.html?idxno=734934,"스타벅스 불매 운동 등 정부의 무리한 주도로 국민의 민주주의 감수성을 침해한 사태 등도 패착으로 꼽힐 만하다""고 비판했다. 그러면서 ""이 대통령이 편가르기 방식의 손쉬운 정치를 하고 있지는 않은지 냉정히 돌아볼..."
2026-06-23,스타벅스,신제품 출시,"스타벅스, 여름 신제품 출시…e-프리퀀시는 보류",news.tvchosun.com,https://news.tvchosun.com/site/data/html_dir/2026/06/23/2026062390231.html,"스타벅스코리아가 ‘탱크 데이’ 문구 논란 이후 잠정 보류했던 여름 신제품을 출시했다. 스타벅스코리아는 23일 여름 시즌 신규 음료와 푸드, 굿즈 판매를 시작했다. 지난 4월 15일 봄 시즌 신제품을 출시한 이후 69일..."
2026-06-23,스타벅스,기타 이슈,"스페이스X, IPO 이어 채권 시장 데뷔…“적자기업에 너무 후한 평가” 논...",dt.co.kr,https://www.dt.co.kr/article/12069127?ref=naver,"이는 스타벅스 등 안정적인 대형 소비재 기업과 유사한 수준이자, 머스크의 또 다른 기업인 테슬라(Baa1보다 두 단계 낮은 Baa3)를 웃도는 평가다. 그러나 시장 일각에서는 스페이스X의 재무 상태에 비해 신용등급이..."
2026-06-23,스타벅스,기타 이슈,[칼럼] 소비자가 물어야 할 것은 '참회'가 아니다,consumuch.com,https://www.consumuch.com/news/articleView.html?idxno=78378,"6월 22일 오후 3시, 전국 스타벅스 2160여 개 매장의 블라인드가 일제히 내려갔다. 1999년 이대 앞 1호점이 문을 연 이래 27년 만에, 한국 스타벅스 전 매장이 같은 시각 영업을 멈춘 첫날의 풍경이다. 직원들은 본사가 미리 보낸..."
2026-06-23,스타벅스,신제품 출시,"스타벅스, 여름 음료 4종·굿즈 출시…서머 e-프리퀀시는 보류",hankyung.com,https://www.hankyung.com/article/2026062337097,스타벅스코리아가 '5·18 탱크 데이' 이벤트 논란 이후 잠정 보류했던 여름 신제품 출시를 재개했다. 다만 브랜드 대표 여름 행사인 '서머 e-프리퀀시'는 계속 보류한다. 스타벅스코리아는 23일 여름 시즌 신규 음료와...
2026-06-23,스타벅스,기타 이슈,"스페이스엑스 200억달러 회사채 발행, 신용등급 논란 속 투자자금 쇄도",tokenpost.kr,https://www.tokenpost.kr/news/tech/372068,"등급만 놓고 보면 스타벅스나 로우스 같은 안정적 소비재 기업과 비슷한 평가를 받은 셈이고, 테슬라의 Baa3보다도 두 단계 높다. 문제는 스페이스엑스가 전통적인 상장 대기업처럼 충분히 검증된 재무 이력을 갖춘..."
2026-06-23,스타벅스,기타 이슈,"""MBC 선거 보도, '내로남불' 떳떳한가"" 내부 비판 나왔다",mediatoday.co.kr,https://www.mediatoday.co.kr/news/articleView.html?idxno=335342,"차라리 기행에 가까웠던 야당 대표의 스타벅스 옹호 발언도, 이미 법과 역사의 심판을 받았던 전직 대통령들이 부끄러움 없이 선거판 전면에 등장한 것도 비판받아 마땅한 일이었다""면서도 ""다만 사실과 의견을 명확히..."
2026-06-23,스타벅스,신제품 출시,"스타벅스, 여름 음료·굿즈 출시…'서머e프리퀀시'는 보류",yna.co.kr,https://www.yna.co.kr/view/AKR20260623157400030?input=1195m,"음료 4종·푸드 4종·굿즈 16종 선보여 스타벅스코리아는 지난달 '5·18 탱크 데이' 이벤트 파문으로 잠정... 앞서 스타벅스코리아는 지난달 텀블러 프로모션 이벤트를 진행하는 과정에서 '탱크 데이', '책상에 탁!'이라는..."
2026-06-23,스타벅스,기타 이슈,"김성주 이사장 ""국내주식 비중, 연말 상황보고 결정""",mk.co.kr,https://www.mk.co.kr/article/12081184,"일으킨 스타벅스에 대한 수탁자 책임을 두고는 ""모든 사회적 문제에 국민연금이 해결사로 나설 수는 없다""면서도 ""사실관계 확인 차원에서 모니터링하고 있다""고 강조했다. 국민연금은 스타벅스를 소유한 이마트의 2대..."
2026-06-23,스타벅스,기타 이슈,"스타벅스, 전국 매장 조기 폐점 후 전 직원 교육…'탱크데이' 논란 후속...",thepublic.kr,https://www.thepublic.kr/news/articleView.html?idxno=308738,스타벅스코리아가 최근 불거진 '탱크데이' 마케팅 논란의 후속 조치로 전국 매장의 영업을 조기 종료하고 전 직원을 대상으로 역사 인식 및 사회적 감수성 교육을 실시했다. 23일 업계에 따르면 스타벅스코리아는 전날...
2026-06-23,스타벅스,기타 이슈,"스페이스X 회사채 투자등급 논란…""지나치게 낙관적""",kado.net,https://www.kado.net/news/articleView.html?idxno=2057350,"이 등급은 스타벅스와 로우스(Lowe's) 등 안정적인 수익 구조를 갖춘 대형 소비재 기업과 같은 수준이며, 머스크의 전기차 기업 테슬라(Baa3)보다 두 단계 높다. 다른 신용평가사들도 비교적 높은 평가를 내놨다. S&P는..."
2026-06-23,스타벅스,기타 이슈,"""국민연금, 기금형 퇴직연금 참여 필수...메기 역할""",ytn.co.kr,https://www.ytn.co.kr/_ln/0103_202606231652398604,'탱크 데이' 행사로 논란을 초래한 스타벅스에 대한 수탁자 책임을 두곤 모든 사회 문제에 국민연금이 해결사로 나설 수 없다며 사실관계 확인 차원에서 모니터링 하고 있다고 덧붙였습니다.
2026-06-23,스타벅스,기타 이슈,"이마트, 신세계푸드 완전자회사 편입… 그룹 식품 시너지 강화",biz.chosun.com,https://biz.chosun.com/distribution/channel/2026/06/23/U372ZL3MUJDZ5HNZLHIM3FOTG4/?utm_source=naver&utm_medium=original&utm_campaign=biz,"신세계푸드는 이마트와 스타벅스코리아 운영사인 SCK컴퍼니를 주요 거래처로 두고 있다. 주력 사업은 식음료(F&B)와 외식 사업이다. 이마트와 스타벅스에 공급되는 주요 베이커리, 디저트 상품 상당수를 신세계푸드가..."
2026-06-23,스타벅스,신제품 출시,"""스벅 후폭풍 미미했다""…삼성·우리카드 해지회원수 '감소'",asiatime.co.kr,https://www.asiatime.co.kr/article/20260623500202,"기자] 스타벅스 '탱크데이' 논란 이후 제휴 카드사로 불똥이 튈 수 있다는 우려가 제기됐지만, 실제 제휴... 신한카드 스타벅스 제휴카드 출시 일정은 하반기로 넘어갈 전망이다. (사진=챗GPT) 23일 여신금융협회에..."
2026-06-23,스타벅스,기타 이슈,"국민연금 ""시장충격 최소화해 주식시장 출회...비중은 추이 보고 결정""",newsfc.co.kr,http://www.newsfc.co.kr/news/articleView.html?idxno=79475,"'탱크 데이' 행사로 사회적 분란을 일으킨 스타벅스에 대한 수탁자 책임을 두고는 ""모든 사회적 문제에 국민연금이 해결사로 나설 수는 없다""며 ""사실관계 확인 차원에서 모니터링 하고 있다""고 말했다."
2026-06-23,스타벅스,혜택/프로모션/이벤트,[사설] 스타벅스 역사교육 일회성 이벤트 아니길,namdonews.com,https://www.namdonews.com/news/articleView.html?idxno=914466,스타벅스코리아가 어제 광주 71곳 등 전국 2천160여 개 매장의 영업을 오후 3시에 일제히 종료하고 전 직원을... 이번 교육은 지난 5월 18일 스타벅스가 진행한 이른바 '탱크데이' 마케팅 논란 이후 약 한 달 만에 이뤄졌다....
2026-06-23,스타벅스,기타 이슈,카드사 본업 승부처 '신판'서 초접전 … 신한·삼성 '엎치락뒤치락',biz.newdaily.co.kr,https://biz.newdaily.co.kr/site/data/html/2026/06/23/2026062300201.html,"또한 스타벅스, 무신사 등 기존 현대카드의 대표 PLCC 제휴사를 잇달아 확보하며 젊은 소비층 공략에도 속도를 내고 있다. 삼성카드는 삼성금융네트웍스를 통한 그룹 차원의 제휴 확대에도 나서고 있다. 최근..."
2026-06-23,스타벅스,기타 이슈,[손지애 칼럼] 차이나 맥싱 (Chinamaxxing)과 중국의 소프트 파워,ajunews.com,https://www.ajunews.com/view/20260621191722508,최근 스타벅스와 경쟁하면서 세계인의 입맛을 공격하고 있는 중국 차지(Chagee) 밀크티 프랜차이즈의 놀라운 확장과 라부부 인형의 돌풍도 차이나맥싱 현상을 뒷받침하고 있다. 서양뿐 아니라 최근 한국에서도...
2026-06-23,스타벅스,기타 이슈,"스타벅스, 미뤘던 마케팅 순차 진행...떠난 고객 마음 돌릴까",zdnet.co.kr,https://zdnet.co.kr/view/?no=20260623154214,스타벅스코리아가 역사 인식 논란 이후 전 직원 교육을 진행한 뒤 여름 신상품 행사를 재개하며 단계적... 23일 업계에 따르면 스타벅스는 지난 22일 전국 2160개 매장 영업을 조기 종료하고 임직원과 매장 파트너를...
2026-06-23,스타벅스,기타 이슈,"42경산, '제2차 글로벌 교육 프로그램' 출항… 미국 시애틀서 AI·SW 혁신...",hidomin.com,https://www.hidomin.com/news/articleView.html?idxno=710521,"교육생들은 프로그램의 공동 주관사인 워싱턴기술산업협회(WTIA)의 지원을 받아 마이크로소프트, 아마존, 보잉, 스타벅스, 익스피디아 등 글로벌 빅테크 기업을 방문한다. 또한 보이저 캐피탈, 트릴로지 에쿼티..."
2026-06-23,스타벅스,기타 이슈,"[[데스크칼럼]] 스타벅스 코리아, 역사 교육 무엇을 배웠나",dkilbo.com,https://www.dkilbo.com/news/articleView.html?idxno=546824,"22일 전국 모든 스타벅스 매장이 오후 3시에 문을 닫았다. 역사 인식 부재로 인한 '탱크 데이' 사태라는 뼈아픈... 스타벅스라는 거대 브랜드가 한국 사회에 뿌리내리면서도, 정작 광주의 아픈 역사와 시민들의 정서에는 귀를..."
2026-06-23,스타벅스,기타 이슈,[총수家] 정용진 신세계 그룹 회장 ④ㅣ 역사 교육 받는다…재발방지·...,cbci.co.kr,https://www.cbci.co.kr/news/articleView.html?idxno=584033,"● 2026-06-15 신세계 정용진·경영진, '탱크데이' 논란 후 역사·사회교육 실시 스타벅스, 오늘부터 선불카드 전액 환불 (사진=연합뉴스) 신세계그룹이 최근 논란이 된 스타벅스 마케팅 사태를 계기로 임직원 대상 역사..."
2026-06-23,스타벅스,굿즈/MD,"이마트, 신세계푸드 흡수로 PB·식품 밸류체인 통합 가속",newsway.co.kr,https://www.newsway.co.kr/news/view?ud=2026062315430743048,"이마트 매장 내 베이커리 브랜드인 블랑제리와 E-Bakery를 운영하고 있으며, 스타벅스코리아 운영사인... 이마트와 스타벅스 등 그룹 유통 채널과의 협업 기반이 구축된 만큼, 완전자회사 편입 이후에는 PB 상품 기획과..."
2026-06-23,스타벅스,기타 이슈,박한슬의 '건강의 지평선' <19>'에볼라 사태'와 감염병 통제는 어떻게 권...,monthly.chosun.com,https://monthly.chosun.com/news/articleView.html?idxno=70507,"스타벅스 사태, 낙인찍고 사회적 배제 강요하는 구조가 방역의 논리와 닮아 ⊙ 문재인 정부, 코로나 팬데믹... 스타벅스 사태와 방역은 닮은 꼴 켜기는 쉬워도 끄기는 어려운 게 감시의 생리다. 멀리 갈 것 없이 코로나..."
2026-06-23,스타벅스,기타 이슈,"[인터뷰 전문] 이언주 ""총선 이대로면 큰일인데…조국이 뭐길래 챙기나...",news1.kr,https://www.news1.kr/politics/general-politics/6205894,우리가 예를 들어서 스타벅스 같은 것들 그래서 이제 5.18 탱크데이 이런 걸 가지고 이제 논쟁을 벌이고 경쟁을... 민주당이 서울시장 선거를 할 때 그 스타벅스 건이 터졌을 때 매우 분노하면서 정말 죽일 듯이 스타벅스 가는...
2026-06-23,스타벅스,기타 이슈,"불장에 국내 주식 비중 늘린 국민연금 ""좋은 장 포기, 바보 될 수도""",hankookilbo.com,https://www.hankookilbo.com/news/article/A2026060417450000775?did=NA,"'탱크 데이' 행사로 사회적 논란을 일으킨 스타벅스코리아의 모회사인 이마트에 대해 주주로서 책임을 물을 것인지 묻는 말에는 ""국민연금은 투자자이지 사회 문제를 해결하는 기관이 아니다""라며 ""손실이 생길 때..."
2026-06-23,스타벅스,신제품 출시,사과문 사라지고 다음날 신메뉴 출시한 스타벅스?,namdonews.com,https://www.namdonews.com/news/articleView.html?idxno=914517,스타벅스 코리아가 전국 매장 조기 폐점과 전 직원 역사·사회적 감수성 교육을 마친 다음날 신제품 출시와... 23일 업계에 따르면 스타벅스는 이날부터 전국 매장 내 사과문 상시 게시를 종료하고 여름 시즌 신메뉴와...
2026-06-23,스타벅스,기타 이슈,[밀착 관찰기] 오세훈과 한동훈은 어떻게 당선되었나?,monthly.chosun.com,https://monthly.chosun.com/news/articleView.html?idxno=70503,정권의 '스타벅스 불매운동'이 서울 민심 돌렸다 ⊙ 한동훈이 이재명 공소취소 반대운동 사령관으로 나설 것... 나는 '감사의 정원' 논란과 '스타벅스 불매운동'이 서울의 보수 중도층을 격분시켜 오세훈 후보의 역전승을...
2026-06-23,스타벅스,기타 이슈,김성주 “낮은 수수료·높은 수익률의 기금형 퇴직연금 운용으로 시장의...,biz.heraldcorp.com,https://biz.heraldcorp.com/article/10785415?ref=naver,‘탱크 데이’ 행사로 사회적 분란을 일으킨 스타벅스에 대한 수탁자 책임을 두고는 “모든 사회적 문제에 국민연금이 해결사로 나설 수는 없다”며 “사실관계 확인 차원에서 지켜보고 있다”고 말했다. 한편...
2026-06-23,스타벅스,기타 이슈,"국민연금 ""낮은 수수료·높은 수익률로 기금형 퇴직연금에 '메기'될 것""",imnews.imbc.com,https://imnews.imbc.com/news/2026/society/article/6832251_36918.html,"'탱크데이' 행사로 사회적 분란을 일으킨 스타벅스에 대한 수탁자 책임을 두고는 ""모든 사회적 문제에 국민연금이 해결사로 나설 수는 없다""며 ""사실관계 확인 차원에서 모니터링하고 있다""고 답했습니다."
